,"{pod=""blackbox-node1-prometheus-blackbox-exporter-6d86b6b49c-sb8pw""}","{pod=""blackbox-node2-prometheus-blackbox-exporter-58d4865fdc-pffcn""}","{pod=""blackbox-node3-prometheus-blackbox-exporter-5f7b6d758-kswpr""}","{pod=""blackbox-node4-prometheus-blackbox-exporter-5f89b79b4-r4d7j""}","{pod=""blackbox-node5-prometheus-blackbox-exporter-5cd7c5ccbd-gcrt7""}","{pod=""deployment-deployer-7778b878f9-878wz""}","{pod=""deployment-optimizer-5ff457c9cc-bk2p5""}","{pod=""deployment-ricplt-a1mediator-76c7f6dcb4-zg85q""}","{pod=""deployment-ricplt-a1mediator-79f4db9784-nn8cm""}","{pod=""deployment-ricplt-alarmmanager-7c49487bcd-5jb27""}","{pod=""deployment-ricplt-alarmmanager-8645bb7fd5-jcg9l""}","{pod=""deployment-ricplt-appmgr-5549c4bd8c-9l9l4""}","{pod=""deployment-ricplt-appmgr-64f57d9f7b-slxr5""}","{pod=""deployment-ricplt-e2mgr-7474d7996f-c8lgd""}","{pod=""deployment-ricplt-e2mgr-8b6bdc696-jqsjq""}","{pod=""deployment-ricplt-e2term-opt-e2term-node2-alpha-67db65dd8bbph6s""}","{pod=""deployment-ricplt-e2term-opt-e2term-node3-alpha-759647dfbffcdtz""}","{pod=""deployment-ricplt-e2term-opt-e2term-node4-alpha-84ffb664f6nf4sr""}","{pod=""deployment-ricplt-e2term-opt-e2term-node5-alpha-6c9555699-s68x9""}","{pod=""deployment-ricplt-o1mediator-7f574b7d5f-dwvrp""}","{pod=""deployment-ricplt-o1mediator-c7bc47bb4-9tkmq""}","{pod=""deployment-ricplt-rtmgr-5c77cff858-zv8f9""}","{pod=""deployment-ricplt-rtmgr-fb5798778-hhlh8""}","{pod=""deployment-ricplt-submgr-5bdcb49d87-p9zgz""}","{pod=""deployment-ricplt-submgr-7675dbfd8b-mcf9w""}","{pod=""deployment-ricplt-vespamgr-555b7585d9-6sjqh""}","{pod=""deployment-ricplt-vespamgr-64fdb8d58d-wsk2c""}","{pod=""deployment-tiller-ricxapp-6ff54cb9c-vw7f9""}","{pod=""node-exporter-prometheus-node-exporter-gcskn""}","{pod=""node-exporter-prometheus-node-exporter-jsm7h""}","{pod=""node-exporter-prometheus-node-exporter-mp29z""}","{pod=""node-exporter-prometheus-node-exporter-tnfq8""}","{pod=""node-exporter-prometheus-node-exporter-wmpr2""}","{pod=""opt1-e2sim-node2-e2sim-helm-5d65dfdc74-c7n86""}","{pod=""opt1-e2sim-node3-e2sim-helm-687bf848b4-fxj7k""}","{pod=""opt1-e2sim-node4-e2sim-helm-785d755b9d-dfhth""}","{pod=""opt1-e2sim-node5-e2sim-helm-6666df6d44-7df5c""}","{pod=""opt2-e2sim-node2-e2sim-helm-d5974c75b-9fd4m""}","{pod=""opt2-e2sim-node3-e2sim-helm-7b87749554-tf9mx""}","{pod=""opt2-e2sim-node4-e2sim-helm-654f5cf45b-dpm25""}","{pod=""opt2-e2sim-node5-e2sim-helm-6fcf4959c6-9qvmr""}","{pod=""r4-infrastructure-kong-57684789c7-b9kpf""}","{pod=""r4-infrastructure-prometheus-alertmanager-6d6d49b774-v8sc4""}","{pod=""r4-infrastructure-prometheus-server-5b6c9fd9c4-5nljn""}","{pod=""ricxapp-opt1-xapp1-node2-e22-7577b49cd-2x6tk""}","{pod=""ricxapp-opt1-xapp1-node3-e23-7b8f9478f8-pgdh6""}","{pod=""ricxapp-opt1-xapp1-node4-e24-fd79d569d-rmfdr""}","{pod=""ricxapp-opt1-xapp1-node5-e25-594f44cd4b-nt4ml""}","{pod=""ricxapp-opt2-xapp1-node2-e22-6b65dcfcf4-mdcpq""}","{pod=""ricxapp-opt2-xapp1-node3-e23-5f4c8f6c58-rg28w""}","{pod=""ricxapp-opt2-xapp1-node4-e24-54b869bc8-rdkjf""}","{pod=""ricxapp-opt2-xapp1-node5-e25-56dbfdffbb-pxjcw""}","{pod=""statefulset-ricplt-dbaas-server-0""}"
2022-11-08 00:31:10,0.07146953207831994,0.05649864395860025,0.05298983036777134,0.053728680304218845,0.06043284760177197,0.06261818488243259,0.048567460887716865,,0.003238570136676224,,0.0006276896493093824,0.001475194990048045,,,0.0028779115114692818,0.013884212072770435,0.006221093109813975,0.004960446511875161,0.0058121088846290045,0.0023349359447596037,,,0.00599632713707632,0.0025728216773136404,,,0.0026221359386199078,0.00017497763701741762,0.19743907260388935,0.19267840925513469,0.20037739383499892,0.19169276671603735,0.3697821957568428,0.0018635563874630687,0.0020197099274729784,0.0021103305660959137,0.0021233484343139114,,,,,0.0038458269465327997,0.001908936120991184,0.8272801802630716,0.0019737784576448975,0.0018417911572938778,0.0018030329340459018,0.0021625067409278636,,,,,0.011934295496461175
2022-11-08 00:31:11,0.07146953207831994,0.05649864395860025,0.05887976631298414,0.053728680304218845,0.05607061001358048,0.06261818488243259,0.048567460887716865,,0.0030197008240589705,,0.0006276896493093824,0.001475194990048045,,,0.0028779115114692818,0.012681811529853109,0.006221093109813975,0.004894713060819174,0.0058121088846290045,0.0025453501839560726,,,0.00599632713707632,0.0016338593866956574,,,0.0026221359386199078,0.00017497763701741762,0.19743907260388935,0.19267840925513469,0.20037739383499892,0.20443504724345118,0.3954990899283883,0.001847003832561752,0.0020197099274729784,0.0021103305660959137,0.0021233484343139114,,,,,0.0027771538114027563,0.001779140464669759,0.8272801802630716,0.0019737784576448975,0.001850045482705477,0.0018115904150356292,0.002167627639646914,,,,,0.01176094383707999
2022-11-08 00:31:12,0.06942222269750098,0.05170885424860802,0.05887976631298414,0.053415674450619614,0.057112518111174536,0.060617807458057206,0.04402735228320212,,0.0030197008240589705,,0.0005934330868679744,0.001475194990048045,,,0.0028779115114692818,0.012681811529853109,0.005158699432051109,0.004894713060819174,0.004753825000651175,0.0025453501839560726,,,0.00599632713707632,0.001450528354106102,,,0.0026221359386199078,0.00017497763701741762,0.19743907260388935,0.19936336183598763,0.20060169362331748,0.19206550948336149,0.3971630564981833,0.0018304512776604353,0.0020197099274729784,0.0021103305660959137,0.0021904204782848425,,,,,0.002898254731182621,0.0017965890989967122,0.8272801802630716,0.0019737784576448975,0.0018551180402920206,0.001804189328906652,0.0022399492625396057,,,,,0.01176094383707999
2022-11-08 00:31:13,0.06942222269750098,0.05218770732229129,0.05887976631298414,0.053415674450619614,0.05660431599224422,0.060617807458057206,0.04443215064390005,,0.0030197008240589705,,0.0005934330868679744,0.0005172162021459753,,,0.0028779115114692818,0.013634297057856747,0.00507419100982282,0.004894713060819174,0.004646214916950722,0.0025464373685868107,,,0.00599632713707632,0.001450528354106102,,,0.0026221359386199078,0.00017497763701741762,0.19743907260388935,0.19936336183598763,0.20060169362331748,0.19033984852352753,0.3971630564981833,0.0018138987227591188,0.002014776839488118,0.0021103305660959137,0.0021904204782848425,,,,,0.002898254731182621,0.0017900365766604959,0.8376894544755763,0.0019737784576448975,0.0018633723657036198,0.0018125601305443283,0.0018075890371875044,,,,,0.011544258419195557
2022-11-08 00:31:14,0.06942222269750098,0.052666560395974546,0.05887976631298414,0.053415674450619614,0.060911978979645426,0.02680493666664928,0.04462306195480299,,0.00301970082405897,,0.0005934330868679744,0.0005197285084081876,,,0.0028779115114692818,0.015092358663543748,0.00507419100982282,0.004894713060819174,0.0046869747514177345,0.0025464373685868107,,,0.00599632713707632,0.001450528354106102,,,0.0026221359386199078,0.0001749776370174176,0.19743907260388935,0.18392960783118056,0.20060169362331748,0.19063972951400227,0.3971630564981833,0.0017973461678578023,0.0019149018995342053,0.002141164673712446,0.0021904204782848425,,,,,0.002898254731182621,0.0018074852109874488,0.8193296448931681,0.0019405102975398529,0.0018716266911152192,0.0018209309321820044,0.0018075890371875044,,,,,0.011544258419195557
2022-11-08 00:31:15,0.06942222269750098,0.0531454134696578,0.05887976631298414,0.053230229187819916,0.060911978979645426,0.02680493666664928,0.045027860315500906,,0.00301970082405897,,0.0005934330868679744,0.00044179862621770185,,,0.0028779115114692818,0.015092358663543748,0.00507419100982282,0.004894713060819174,0.004727734585884747,0.0025464373685868107,,,0.00599632713707632,0.001450528354106102,,,0.0026221359386199078,0.00016301795522493683,0.19743907260388935,0.19786423089587504,0.20060169362331748,0.18891406855416834,0.3971630564981833,0.0017784032936199708,0.002124758573069562,0.002141164673712446,0.0021904204782848425,,,,,0.0021119049386064317,0.0018865556082264018,0.8193296448931681,0.0019243281370265471,0.001879881016526818,0.0018293017338196806,0.001794201027122575,,,,,0.010992630737766507
2022-11-08 00:31:16,0.06942222269750098,0.053624266543341056,0.05887976631298414,0.053230229187819916,0.060911978979645426,0.02680493666664928,0.048406982097820295,,0.00301970082405897,,0.0005934330868679744,0.0004443109324799142,,,0.0028779115114692818,0.01509235866354375,0.00507419100982282,0.004894713060819174,0.005083336968386452,0.0025464373685868107,,,0.00599632713707632,0.001450528354106102,,,0.0026221359386199078,0.00016398234640629874,0.19743907260388935,0.19786423089587504,0.20060169362331748,0.1871884075943344,0.37159454487661786,0.002079027824164903,0.002124758573069562,0.0021765729600400846,0.0021904204782848425,,,,,0.0022444739320945984,0.001904004242553355,0.8193296448931681,0.0019243281370265471,0.0016169460025882174,0.0018843287664401594,0.001794201027122575,,,,,0.010992630737766507
2022-11-08 00:31:17,0.06942222269750098,0.057231945600470714,0.05927486787651712,0.05305712391168989,0.060911978979645426,0.02680493666664928,0.048406982097820295,,0.00301970082405897,,0.0007375299196736288,0.0004468232387421265,,,0.0013657522274505929,0.01509235866354375,0.00507419100982282,0.004894713060819174,0.005083336968386452,0.0023542804536042083,,,0.00599632713707632,0.001450528354106102,,,0.0026464677585458715,0.0001609859173754869,0.19743907260388935,0.19786423089587504,0.2011375823542445,0.18546274663450046,0.36829715487706083,0.002079027824164903,0.002114178318390509,0.0021765729600400846,0.0021904204782848425,,,,,0.0022495661244247666,0.0020357617884618996,0.8193296448931681,0.0019243281370265471,0.0016976402878120115,0.0018843287664401594,0.001794201027122575,,,,,0.010992630737766507
2022-11-08 00:31:18,0.06942222269750098,0.057231945600470714,0.05927486787651712,0.05305712391168989,0.06195544651986991,0.02680493666664928,0.048406982097820295,,0.00301970082405897,,0.0007375299196736288,0.000474655823668046,,,0.0013657522274505929,0.01509235866354375,0.00507419100982282,0.004894713060819174,0.00492705348644893,0.002543474894842728,,,0.002038611028628025,0.0014409936856042986,,,0.0026464677585458715,0.0001609859173754869,0.19743907260388935,0.19786423089587504,0.2011375823542445,0.20642756612484353,0.36499976487750374,0.002079027824164903,0.002114178318390509,0.0022213308141360334,0.002188965587524234,,,,,0.002254073804589432,0.002054878522887293,0.8069186974398426,0.0019243281370265471,0.0016976402878120117,0.001681873144116686,0.001781578520144615,,,,,0.010988410280306308
2022-11-08 00:31:19,0.06303576592851554,0.057231945600470714,0.05927486787651712,0.05305712391168989,0.06195544651986991,0.022615020159775803,0.048406982097820295,,0.00301970082405897,,0.0007375299196736287,0.00026307769101332915,,,0.0013657522274505929,0.014010248836074362,0.00507419100982282,0.004894713060819174,0.00492705348644893,0.002543474894842728,,,0.002038611028628025,0.0014409936856042986,,,0.0026464677585458715,0.0001609859173754869,0.19743907260388935,0.19786423089587504,0.20154529911303987,0.20642756612484353,0.36170237487794665,0.0020790278241649028,0.002114178318390509,0.0022213308141360334,0.002188965587524234,,,,,0.002258581484754098,0.002054878522887293,0.8069186974398426,0.0010303395625187086,0.0009754229428428581,0.0016250773993132768,0.0009666796362227104,,,,,0.010988410280306308
2022-11-08 00:31:20,0.06361327765276834,0.057231945600470714,0.05927486787651712,0.05305712391168989,0.06195544651986991,0.022470134552246723,0.048406982097820295,,0.00301970082405897,,0.0007375299196736287,0.000265281957027527,,,0.0013657522274505929,0.0150397374152523,0.00507419100982282,0.004962323129375795,0.004529017478584529,0.002538579142750009,,,0.002038611028628025,0.0014409936856042986,,,0.002936208658450648,0.0001609859173754869,0.19743907260388935,0.19793218304298593,0.20154529911303987,0.20642756612484353,0.3584049848783896,0.0020790278241649028,0.002114178318390509,0.0022213308141360334,0.002188965587524234,,,,,0.0022965331466204717,0.002054878522887293,0.8069186974398426,0.0010303395625187086,0.0009754229428428581,0.0009967914760580844,0.0009666796362227104,,,,,0.010988410280306308
2022-11-08 00:31:21,0.06940225517667856,0.05454679517473565,0.05927486787651712,0.05305712391168989,0.06195544651986991,0.022470134552246723,0.04854692009406269,,0.0029954970910641187,,0.0007375299196736287,0.0002829943365846142,,,0.0013657522274505929,0.0150397374152523,0.00507419100982282,0.004962323129375795,0.004570952735026777,0.002538579142750009,,,0.002038611028628025,0.0014409936856042986,,,0.002936208658450648,0.0001609859173754869,0.18245484313143565,0.19793218304298593,0.20154529911303987,0.20642756612484353,0.3551075948788326,0.0020790278241649028,0.002114178318390509,0.0022213308141360334,0.0021853370783022357,,,,,0.00223533512225919,0.0019195789042103764,0.8242961160094391,0.0010303395625187086,0.0009754229428428581,0.0009967914760580844,0.0009666796362227104,,,,,0.010678172827345296
2022-11-08 00:31:22,0.06940225517667854,0.05918198476642757,0.06039625235944372,0.05305712391168989,0.06195544651986991,0.022470134552246723,0.04854692009406269,,0.002686190989757627,,0.0007375299196736287,0.0002829943365846142,,,0.0009253164084056436,0.0150397374152523,0.00507419100982282,0.00457210747704727,0.004612887991469026,0.002538579142750009,,,0.0011408415394378616,0.0007922714552068297,,,0.00274037804769492,0.0001609859173754869,0.1976241287706424,0.19793218304298593,0.20154529911303987,0.20642756612484353,0.39555055611854106,0.0020790278241649028,0.002114178318390509,0.0022213308141360334,0.0021853370783022357,,,,,0.00223533512225919,0.0019021302698834233,0.8242961160094391,0.001014086948368955,0.0009754229428428581,0.0009967914760580844,0.0009666796362227104,,,,,0.010678172827345296
2022-11-08 00:31:23,0.06940225517667854,0.05918198476642757,0.06039625235944372,0.053459203018464796,0.06195544651986991,0.022470134552246723,0.04537262628225646,,0.0026864824968869023,,0.0007375299196736287,0.0002829943365846142,,,0.0009253164084056436,0.0150397374152523,0.00507419100982282,0.0044825176827820055,0.004961705454555649,0.002538579142750009,,,0.0012483723347414895,0.0007922714552068297,,,0.002717804781258772,0.0001609859173754869,0.19697160224671356,0.19793218304298593,0.20116182495369359,0.20642756612484353,0.3947126023203506,0.0020790278241649028,0.002114178318390509,0.0022213308141360334,0.0021853370783022357,,,,,0.00223533512225919,0.001965297927197726,0.8242961160094391,0.001014086948368955,0.0009754229428428581,0.0009967914760580844,0.0009666796362227104,,,,,0.010678172827345296
2022-11-08 00:31:24,0.07004161094825118,0.05918198476642757,0.06044052225218624,0.053459203018464796,0.060086963946887416,0.02252902683930436,0.04496782792155853,,0.002710676828410752,,0.0006941268466252595,0.0002829943365846142,,,0.000906151834854436,0.013601800036611572,0.00507419100982282,0.004522845167510019,0.004961705454555649,0.002538579142750009,,,0.0012483723347414895,0.0007922714552068297,,,0.0027060591899834728,0.0001532276832285881,0.19913526937575568,0.19793218304298593,0.20116182495369359,0.20551181261155776,0.3947126023203506,0.0020790278241649028,0.002114178318390509,0.0022213308141360334,0.00216859506259312,,,,,0.00223533512225919,0.001965297927197726,0.8427164343215416,0.001014086948368955,0.00095728488964572,0.0009967914760580844,0.0009666796362227104,,,,,0.010778087436686897
2022-11-08 00:31:25,0.07004161094825118,0.05918198476642757,0.06044052225218624,0.053459203018464796,0.060086963946887416,0.02252902683930436,0.04456302956086061,,0.002734871159934602,,0.0006890644766106757,0.0002829943365846142,,,0.000906151834854436,0.013729610022149306,0.004591848702818801,0.004563172652238032,0.004961705454555649,0.002538579142750009,,,0.0012483723347414895,0.0007922714552068297,,,0.002683626080113239,0.0001532276832285881,0.19913526937575568,0.19793218304298593,0.18288116253094344,0.2034301242856977,0.39404648386812247,0.0020790278241649028,0.002114178318390509,0.002221288349273445,0.00216859506259312,,,,,0.00223533512225919,0.0019708975052919833,0.8427164343215416,0.001014086948368955,0.00095728488964572,0.0009967914760580844,0.0009666796362227104,,,,,0.010778087436686897
